frameNumber	unityTimeAtLog	cameraPos_x	cameraPos_y	cameraPos_z	cameraMat_R0C0	cameraMat_R0C1	cameraMat_R0C2	cameraMat_R0C3	cameraMat_R1C0	cameraMat_R1C1	cameraMat_R1C2	cameraMat_R1C3	cameraMat_R2C0	cameraMat_R2C1	cameraMat_R2C2	cameraMat_R2C3	cameraMat_R3C0	cameraMat_R3C1	cameraMat_R3C2	cameraMat_R3C3	yTargetPos_x	yTargetPos_y	yTargetPos_z	rTargetPos_x	rTargetPos_y	rTargetPos_z	bTargetPos_x	bTargetPos_y	bTargetPos_z	wTargetPos_x	wTargetPos_y	wTargetPos_z	confidence	gaze_timestamp	unityTimeAtEyeImageCapture	gaze_normal2_x	gaze_normal2_y	gaze_normal2_z	gaze_normal0_x	gaze_normal0_y	gaze_normal0_z	gaze_normal1_x	gaze_normal1_y	gaze_normal1_z	gaze_point_3d_x	gaze_point_3d_y	gaze_point_3d_z	eye_center0_3d_x	eye_center0_3d_y	eye_center0_3d_z	eye_center1_3d_x	eye_center1_3d_y	eye_center1_3d_z	mode
7747	88.66264	0.6157583	1.027606	-0.7934923	0.9948699	0.04647027	-0.08985797	0.6157583	-0.02964257	0.9831723	0.1802598	1.027606	0.09672259	-0.1766714	0.979506	-0.7934923	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	0.5639061	2.194984	7	1	-752914.99219	88.5951252224622	0.0693077	-0.02970502	0.9971529	0.07233949	0.007384301	0.9973527	0.06618624	-0.06689153	0.9955626	1.020085	-0.4372045	14.6763	0.03058078	-0.001794194	-0.001852932	-0.03031939	-0.0003170444	0.004185339	binocular
7751	88.70687	0.6167557	1.026787	-0.7931308	0.9957165	0.04522459	-0.08064372	0.6167557	-0.03071537	0.9844708	0.1728403	1.026787	0.08720803	-0.169623	0.9816429	-0.7931308	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	0.6846133	2.167328	7	1	-752914.98819	88.5991252225358	0.07228663	-0.02956474	0.9969457	0.07233949	0.007384301	0.9973527	0.07213271	-0.06641382	0.9951814	2.470024	-1.010223	34.06549	0.03058078	-0.001794194	-0.001852932	-0.03031939	-0.0003170444	0.004185339	binocular
7751	88.70692	0.6167557	1.026787	-0.7931308	0.9957165	0.04522459	-0.08064372	0.6167557	-0.03071537	0.9844708	0.1728403	1.026787	0.08720803	-0.169623	0.9816429	-0.7931308	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	0.6846133	2.167328	7	1	-752914.9842545	88.6030607224675	0.07260112	-0.02897349	0.9969401	0.07296573	0.00854726	0.9972978	0.07213271	-0.06641382	0.9951814	3.733488	-1.489952	51.26731	0.03058078	-0.001794194	-0.001852932	-0.03031939	-0.0003170444	0.004185339	binocular
7751	88.70695	0.6167557	1.026787	-0.7931308	0.9957165	0.04522459	-0.08064372	0.6167557	-0.03071537	0.9844708	0.1728403	1.026787	0.08720803	-0.169623	0.9816429	-0.7931308	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	0.6846133	2.167328	7	1	-752914.98025	88.6070652224589	0.07526904	-0.02781024	0.9967754	0.07296573	0.00854726	0.9972978	0.07746499	-0.06391531	0.9949442	0.7128864	-0.2633957	9.440637	0.03058078	-0.001794194	-0.001852932	-0.03031939	-0.0003170444	0.004185339	binocular
7751	88.70699	0.6167557	1.026787	-0.7931308	0.9957165	0.04522459	-0.08064372	0.6167557	-0.03071537	0.9844708	0.1728403	1.026787	0.08720803	-0.169623	0.9816429	-0.7931308	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	0.6846133	2.167328	7	1	-752914.976233	88.6110822224291	0.07126632	-0.02640901	0.9971076	0.06494435	0.01162349	0.9978212	0.07746499	-0.06391531	0.9949442	0.2992346	-0.1108868	4.186678	0.03058078	-0.001794194	-0.001852932	-0.03031939	-0.0003170444	0.004185339	binocular
7751	88.70703	0.6167557	1.026787	-0.7931308	0.9957165	0.04522459	-0.08064372	0.6167557	-0.03071537	0.9844708	0.1728403	1.026787	0.08720803	-0.169623	0.9816429	-0.7931308	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	0.6846133	2.167328	7	1	-752914.9722495	88.6150657224935	0.07161123	-0.02780292	0.997045	0.06494435	0.01162349	0.9978212	0.07814576	-0.06667319	0.99471	0.2856346	-0.1108971	3.976898	0.03058078	-0.001794194	-0.001852932	-0.03031939	-0.0003170444	0.004185339	binocular
7751	88.70707	0.6167557	1.026787	-0.7931308	0.9957165	0.04522459	-0.08064372	0.6167557	-0.03071537	0.9844708	0.1728403	1.026787	0.08720803	-0.169623	0.9816429	-0.7931308	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	0.6846133	2.167328	7	0.9624839	-752914.966171	88.6211442224449	0.07157652	-0.02626662	0.9970891	0.06486589	0.01470283	0.9977857	0.07814576	-0.06667319	0.99471	0.2827327	-0.1037552	3.938579	0.03058078	-0.001794194	-0.001852932	-0.03031939	-0.0003170444	0.004185339	binocular
7751	88.70711	0.6167557	1.026787	-0.7931308	0.9957165	0.04522459	-0.08064372	0.6167557	-0.03071537	0.9844708	0.1728403	1.026787	0.08720803	-0.169623	0.9816429	-0.7931308	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	0.6846133	2.167328	7	0.9401191	-752914.9621525	88.6251627225429	0.07276869	-0.02480355	0.9970404	0.06486589	0.01470283	0.9977857	0.08053377	-0.063674	0.994716	0.2502559	-0.08530089	3.428882	0.03058078	-0.001794194	-0.001852932	-0.03031939	-0.0003170444	0.004185339	binocular
7751	88.70714	0.6167557	1.026787	-0.7931308	0.9957165	0.04522459	-0.08064372	0.6167557	-0.03071537	0.9844708	0.1728403	1.026787	0.08720803	-0.169623	0.9816429	-0.7931308	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	0.6846133	2.167328	7	0.9624839	-752914.9581595	88.6291557224467	0.07274938	-0.02572311	0.9970185	0.06486589	0.01470283	0.9977857	0.08048992	-0.06551001	0.9946004	0.2500106	-0.08840007	3.426355	0.03058078	-0.001794194	-0.001852932	-0.03031939	-0.0003170444	0.004185339	binocular
7751	88.70718	0.6167557	1.026787	-0.7931308	0.9957165	0.04522459	-0.08064372	0.6167557	-0.03071537	0.9844708	0.1728403	1.026787	0.08720803	-0.169623	0.9816429	-0.7931308	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	0.6846133	2.167328	7	1	-752914.9542565	88.6330587224802	0.07206544	-0.02005578	0.9971983	0.0634608	0.02609803	0.9976431	0.08048992	-0.06551001	0.9946004	0.2264816	-0.06302971	3.133916	0.03058078	-0.001794194	-0.001852932	-0.03031939	-0.0003170444	0.004185339	binocular
7751	88.70724	0.6167557	1.026787	-0.7931308	0.9957165	0.04522459	-0.08064372	0.6167557	-0.03071537	0.9844708	0.1728403	1.026787	0.08720803	-0.169623	0.9816429	-0.7931308	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	0.6846133	2.167328	7	1	-752914.950254	88.6370612224564	0.06659835	-0.01782762	0.9976206	0.05250206	0.03093186	0.9981416	0.08048992	-0.06551001	0.9946004	0.1333599	-0.03569893	1.997685	0.03058078	-0.001794194	-0.001852932	-0.03031939	-0.0003170444	0.004185339	binocular
7751	88.70728	0.6167557	1.026787	-0.7931308	0.9957165	0.04522459	-0.08064372	0.6167557	-0.03071537	0.9844708	0.1728403	1.026787	0.08720803	-0.169623	0.9816429	-0.7931308	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	0.6846133	2.167328	7	0.993233	-752914.9462445	88.6410707224859	0.0701175	-0.01615926	0.9974078	0.05250206	0.03093186	0.9981416	0.08752173	-0.0619414	0.994235	0.1144202	-0.02636926	1.627606	0.03058078	-0.001794194	-0.001852932	-0.03031939	-0.0003170444	0.004185339	binocular
7751	88.70731	0.6167557	1.026787	-0.7931308	0.9957165	0.04522459	-0.08064372	0.6167557	-0.03071537	0.9844708	0.1728403	1.026787	0.08720803	-0.169623	0.9816429	-0.7931308	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	0.6846133	2.167328	7	0.993233	-752914.942206	88.6451092225034	0.07391568	-0.01386954	0.9971681	0.06008974	0.03525538	0.9975702	0.08752173	-0.0619414	0.994235	0.1508118	-0.02829833	2.034544	0.03058078	-0.001794194	-0.001852932	-0.03031939	-0.0003170444	0.004185339	binocular
7754	88.7402	0.6174152	1.02609	-0.7928141	0.9964104	0.04430016	-0.07213769	0.6174152	-0.03170085	0.9854015	0.1672689	1.02609	0.07849463	-0.1643816	0.9832687	-0.7928141	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	0.7717865	2.143107	7	1	-752914.9382215	88.6490937224589	0.07119378	-0.01331831	0.9973736	0.06008974	0.03525538	0.9975702	0.08209512	-0.06102699	0.9947543	0.1776759	-0.03323805	2.489111	0.03058078	-0.001794194	-0.001852932	-0.03031939	-0.0003170444	0.004185339	binocular
7754	88.74026	0.6174152	1.02609	-0.7928141	0.9964104	0.04430016	-0.07213769	0.6174152	-0.03170085	0.9854015	0.1672689	1.02609	0.07849463	-0.1643816	0.9832687	-0.7928141	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	0.7717865	2.143107	7	0.971226	-752914.934218	88.6530972225592	0.07051406	-0.01408671	0.9974113	0.06008974	0.03525538	0.9975702	0.08073368	-0.0626065	0.9947675	0.1859674	-0.03715102	2.630482	0.03058078	-0.001794194	-0.001852932	-0.03031939	-0.0003170444	0.004185339	binocular
7754	88.74029	0.6174152	1.02609	-0.7928141	0.9964104	0.04430016	-0.07213769	0.6174152	-0.03170085	0.9854015	0.1672689	1.02609	0.07849463	-0.1643816	0.9832687	-0.7928141	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	0.7717865	2.143107	7	0.971226	-752914.9302585	88.6570567225572	0.07285702	-0.01956671	0.9971504	0.06481667	0.02412551	0.9976055	0.08073368	-0.0626065	0.9947675	0.2446476	-0.06570335	3.348346	0.03058078	-0.001794194	-0.001852932	-0.03031939	-0.0003170444	0.004185339	binocular
7754	88.74033	0.6174152	1.02609	-0.7928141	0.9964104	0.04430016	-0.07213769	0.6174152	-0.03170085	0.9854015	0.1672689	1.02609	0.07849463	-0.1643816	0.9832687	-0.7928141	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	0.7717865	2.143107	7	0.971226	-752914.9262665	88.6610487224534	0.07407529	-0.02121287	0.997027	0.06726599	0.02074667	0.9975194	0.08073368	-0.0626065	0.9947675	0.2888459	-0.08271654	3.887763	0.03058078	-0.001794194	-0.001852932	-0.03031939	-0.0003170444	0.004185339	binocular
7754	88.74036	0.6174152	1.02609	-0.7928141	0.9964104	0.04430016	-0.07213769	0.6174152	-0.03170085	0.9854015	0.1672689	1.02609	0.07849463	-0.1643816	0.9832687	-0.7928141	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	0.7717865	2.143107	7	0.9986998	-752914.922278	88.6650372224394	0.07516805	-0.01874972	0.9969946	0.06726599	0.02074667	0.9975194	0.08292975	-0.05761726	0.9948884	0.2592304	-0.06466173	3.438313	0.03058078	-0.001794194	-0.001852932	-0.03031939	-0.0003170444	0.004185339	binocular
7754	88.74043	0.6174152	1.02609	-0.7928141	0.9964104	0.04430016	-0.07213769	0.6174152	-0.03170085	0.9854015	0.1672689	1.02609	0.07849463	-0.1643816	0.9832687	-0.7928141	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	0.7717865	2.143107	7	0.9986998	-752914.918282	88.6690332224825	0.07859045	-0.01700887	0.9967619	0.07410649	0.02399877	0.9969615	0.08292975	-0.05761726	0.9948884	0.4388557	-0.09497896	5.566002	0.03058078	-0.001794194	-0.001852932	-0.03031939	-0.0003170444	0.004185339	binocular
7754	88.74046	0.6174152	1.02609	-0.7928141	0.9964104	0.04430016	-0.07213769	0.6174152	-0.03170085	0.9854015	0.1672689	1.02609	0.07849463	-0.1643816	0.9832687	-0.7928141	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	0.7717865	2.143107	7	1	-752914.914275	88.673040222493	0.07605917	-0.01601597	0.9969747	0.07410649	0.02399877	0.9969615	0.07788306	-0.05580738	0.9953993	0.7967608	-0.167776	10.44385	0.03058078	-0.001794194	-0.001852932	-0.03031939	-0.0003170444	0.004185339	binocular
7757	88.77345	0.6180143	1.025698	-0.7923943	0.996922	0.04270389	-0.06574864	0.6180143	-0.03155373	0.9862627	0.1621425	1.025698	0.07176954	-0.1595688	0.9845745	-0.7923943	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	0.8560743	2.11586	7	1	-752914.910267	88.6770482223947	0.08239631	-0.015899	0.9964728	0.08678503	0.02380176	0.9959427	0.07788306	-0.05580738	0.9953993	0.7321228	-0.1412687	8.854043	0.03058078	-0.001794194	-0.001852932	-0.03031939	-0.0003170444	0.004185339	binocular
7757	88.77354	0.6180143	1.025698	-0.7923943	0.996922	0.04270389	-0.06574864	0.6180143	-0.03155373	0.9862627	0.1621425	1.025698	0.07176954	-0.1595688	0.9845745	-0.7923943	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	0.8560743	2.11586	7	0.9127764	-752914.9062545	88.681060722447	0.07975274	-0.01630417	0.9966814	0.08678503	0.02380176	0.9959427	0.07260241	-0.05679413	0.9957426	0.4014288	-0.08206571	5.016713	0.03058078	-0.001794194	-0.001852932	-0.03031939	-0.0003170444	0.004185339	binocular
7757	88.77361	0.6180143	1.025698	-0.7923943	0.996922	0.04270389	-0.06574864	0.6180143	-0.03155373	0.9862627	0.1621425	1.025698	0.07176954	-0.1595688	0.9845745	-0.7923943	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	0.8560743	2.11586	7	0.9127764	-752914.901742	88.6855732224649	0.08004542	-0.01522998	0.9966748	0.08736327	0.02593112	0.9958389	0.07260241	-0.05679413	0.9957426	0.3859122	-0.07342623	4.805133	0.03058078	-0.001794194	-0.001852932	-0.03031939	-0.0003170444	0.004185339	binocular
7757	88.77367	0.6180143	1.025698	-0.7923943	0.996922	0.04270389	-0.06574864	0.6180143	-0.03155373	0.9862627	0.1621425	1.025698	0.07176954	-0.1595688	0.9845745	-0.7923943	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	0.8560743	2.11586	7	0.9782825	-752914.8957685	88.6915467224317	0.07561339	-0.01445976	0.9970323	0.08736327	0.02593112	0.9958389	0.06376149	-0.05555694	0.9964175	0.2141948	-0.04096107	2.824356	0.03058078	-0.001794194	-0.001852932	-0.03031939	-0.0003170444	0.004185339	binocular
7757	88.77373	0.6180143	1.025698	-0.7923943	0.996922	0.04270389	-0.06574864	0.6180143	-0.03155373	0.9862627	0.1621425	1.025698	0.07176954	-0.1595688	0.9845745	-0.7923943	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	0.8560743	2.11586	7	0.9782825	-752914.8922795	88.6950357224559	0.07564471	-0.01392836	0.9970375	0.08742258	0.02699188	0.9958056	0.06376149	-0.05555694	0.9964175	0.2139148	-0.03938786	2.819511	0.03058078	-0.001794194	-0.001852932	-0.03031939	-0.0003170444	0.004185339	binocular
7757	88.77379	0.6180143	1.025698	-0.7923943	0.996922	0.04270389	-0.06574864	0.6180143	-0.03155373	0.9862627	0.1621425	1.025698	0.07176954	-0.1595688	0.9845745	-0.7923943	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	0.8560743	2.11586	7	1	-752914.8882715	88.699043722474	0.07492299	-0.009667495	0.9971425	0.08742258	0.02699188	0.9958056	0.06234708	-0.04710651	0.9969422	0.1967517	-0.02538735	2.618549	0.03058078	-0.001794194	-0.001852932	-0.03031939	-0.0003170444	0.004185339	binocular
7757	88.77385	0.6180143	1.025698	-0.7923943	0.996922	0.04270389	-0.06574864	0.6180143	-0.03155373	0.9862627	0.1621425	1.025698	0.07176954	-0.1595688	0.9845745	-0.7923943	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	0.8560743	2.11586	7	1	-752914.8842715	88.7030437224312	0.07693174	-0.01056027	0.9969804	0.09144329	0.02506936	0.9954947	0.06234708	-0.04710651	0.9969422	0.1719115	-0.02359797	2.22785	0.03058078	-0.001794194	-0.001852932	-0.03031939	-0.0003170444	0.004185339	binocular
7757	88.77393	0.6180143	1.025698	-0.7923943	0.996922	0.04270389	-0.06574864	0.6180143	-0.03155373	0.9862627	0.1621425	1.025698	0.07176954	-0.1595688	0.9845745	-0.7923943	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	0.8560743	2.11586	7	0.9525362	-752914.880266	88.7070492224302	0.07430923	-0.007956794	0.9972035	0.09144329	0.02506936	0.9954947	0.05712821	-0.04209075	0.9974792	0.138789	-0.01486108	1.862499	0.03058078	-0.001794194	-0.001852932	-0.03031939	-0.0003170444	0.004185339	binocular
7757	88.77399	0.6180143	1.025698	-0.7923943	0.996922	0.04270389	-0.06574864	0.6180143	-0.03155373	0.9862627	0.1621425	1.025698	0.07176954	-0.1595688	0.9845745	-0.7923943	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	0.8560743	2.11586	7	0.9525362	-752914.876263	88.7110522224102	0.07176298	-0.00685835	0.9973981	0.08634721	0.02744012	0.9958872	0.05712821	-0.04209075	0.9974792	0.1591623	-0.01521105	2.212118	0.03058078	-0.001794194	-0.001852932	-0.03031939	-0.0003170444	0.004185339	binocular
7760	88.80683	0.6187121	1.025212	-0.7921423	0.9973794	0.04085636	-0.05970818	0.6187121	-0.03100759	0.9870413	0.1574423	1.025212	0.06536695	-0.1551783	0.9857215	-0.7921423	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	0.935975	2.086078	7	1	-752914.87145	88.7158652225044	0.07110895	-0.007072736	0.9974435	0.08634721	0.02744012	0.9958872	0.05582242	-0.04256307	0.9975331	0.1506294	-0.01498211	2.112875	0.03058078	-0.001794194	-0.001852932	-0.03031939	-0.0003170444	0.004185339	binocular
7760	88.80688	0.6187121	1.025212	-0.7921423	0.9973794	0.04085636	-0.05970818	0.6187121	-0.03100759	0.9870413	0.1574423	1.025212	0.06536695	-0.1551783	0.9857215	-0.7921423	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	0.935975	2.086078	7	1	-752914.8654655	88.7218497225549	0.07239419	-0.008638946	0.9973387	0.08892471	0.0242204	0.9957438	0.05582242	-0.04256307	0.9975331	0.1404276	-0.01675751	1.934601	0.03058078	-0.001794194	-0.001852932	-0.03031939	-0.0003170444	0.004185339	binocular
7760	88.80692	0.6187121	1.025212	-0.7921423	0.9973794	0.04085636	-0.05970818	0.6187121	-0.03100759	0.9870413	0.1574423	1.025212	0.06536695	-0.1551783	0.9857215	-0.7921423	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	0.935975	2.086078	7	1	-752914.8622505	88.7250647224719	0.07106359	-0.009066162	0.9974306	0.08892471	0.0242204	0.9957438	0.05316622	-0.04350568	0.9976375	0.1272026	-0.01622827	1.785384	0.03058078	-0.001794194	-0.001852932	-0.03031939	-0.0003170444	0.004185339	binocular
7760	88.80696	0.6187121	1.025212	-0.7921423	0.9973794	0.04085636	-0.05970818	0.6187121	-0.03100759	0.9870413	0.1574423	1.025212	0.06536695	-0.1551783	0.9857215	-0.7921423	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	0.935975	2.086078	7	1	-752914.858248	88.7290672224481	0.06973425	-0.01256438	0.9974865	0.08628257	0.0173154	0.9961202	0.05316622	-0.04350568	0.9976375	0.1347008	-0.02426973	1.926775	0.03058078	-0.001794194	-0.001852932	-0.03031939	-0.0003170444	0.004185339	binocular
7760	88.80699	0.6187121	1.025212	-0.7921423	0.9973794	0.04085636	-0.05970818	0.6187121	-0.03100759	0.9870413	0.1574423	1.025212	0.06536695	-0.1551783	0.9857215	-0.7921423	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	0.935975	2.086078	7	1	-752914.854274	88.7330412224401	0.06849942	-0.01360626	0.9975584	0.08628257	0.0173154	0.9961202	0.05069885	-0.04566734	0.9976693	0.1229417	-0.02442031	1.790402	0.03058078	-0.001794194	-0.001852932	-0.03031939	-0.0003170444	0.004185339	binocular
7760	88.80703	0.6187121	1.025212	-0.7921423	0.9973794	0.04085636	-0.05970818	0.6187121	-0.03100759	0.9870413	0.1574423	1.025212	0.06536695	-0.1551783	0.9857215	-0.7921423	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	0.935975	2.086078	7	1	-752914.850261	88.7370542224962	0.06794072	-0.01243769	0.9976118	0.08516008	0.01969028	0.9961727	0.05069885	-0.04566734	0.9976693	0.1263104	-0.02312325	1.854687	0.03058078	-0.001794194	-0.001852932	-0.03031939	-0.0003170444	0.004185339	binocular
7760	88.80708	0.6187121	1.025212	-0.7921423	0.9973794	0.04085636	-0.05970818	0.6187121	-0.03100759	0.9870413	0.1574423	1.025212	0.06536695	-0.1551783	0.9857215	-0.7921423	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	0.935975	2.086078	7	0.9858498	-752914.8462585	88.7410567224724	0.06497605	-0.01358227	0.9977944	0.08516008	0.01969028	0.9961727	0.0447835	-0.04814984	0.9978357	0.1025224	-0.02143077	1.574369	0.03058078	-0.001794194	-0.001852932	-0.03031939	-0.0003170444	0.004185339	binocular
7760	88.80712	0.6187121	1.025212	-0.7921423	0.9973794	0.04085636	-0.05970818	0.6187121	-0.03100759	0.9870413	0.1574423	1.025212	0.06536695	-0.1551783	0.9857215	-0.7921423	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	0.935975	2.086078	7	0.9858498	-752914.842269	88.745046222466	0.0634379	-0.01446128	0.997881	0.08208743	0.01803667	0.9964619	0.0447835	-0.04814984	0.9978357	0.1086475	-0.02476724	1.70903	0.03058078	-0.001794194	-0.001852932	-0.03031939	-0.0003170444	0.004185339	binocular
7763	88.84012	0.6192327	1.024859	-0.7919842	0.9977605	0.03952991	-0.05395793	0.6192327	-0.03084601	0.9877112	0.1532158	1.024859	0.05935146	-0.1512083	0.9867185	-0.7919842	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.012014	2.053585	7	0.9712177	-752914.838281	88.7490342224482	0.06270313	-0.01629543	0.9978992	0.08208743	0.01803667	0.9964619	0.04331096	-0.05185676	0.9977149	0.1034171	-0.02687626	1.645847	0.03058078	-0.001794194	-0.001852932	-0.03031939	-0.0003170444	0.004185339	binocular
7763	88.84017	0.6192327	1.024859	-0.7919842	0.9977605	0.03952991	-0.05395793	0.6192327	-0.03084601	0.9877112	0.1532158	1.024859	0.05935146	-0.1512083	0.9867185	-0.7919842	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.012014	2.053585	7	0.9712177	-752914.83428	88.753035222413	0.06284114	-0.02103177	0.9978019	0.08238314	0.008554848	0.996564	0.04331096	-0.05185676	0.9977149	0.1022442	-0.03421924	1.62345	0.03058078	-0.001794194	-0.001852932	-0.03031939	-0.0003170444	0.004185339	binocular
7763	88.84021	0.6192327	1.024859	-0.7919842	0.9977605	0.03952991	-0.05395793	0.6192327	-0.03084601	0.9877112	0.1532158	1.024859	0.05935146	-0.1512083	0.9867185	-0.7919842	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.012014	2.053585	7	0.9975992	-752914.830272	88.7570432224311	0.06294126	-0.02156746	0.9977841	0.08238314	0.008554848	0.996564	0.04350829	-0.05291833	0.9976506	0.1030336	-0.03530552	1.633353	0.03058078	-0.001794194	-0.001852932	-0.03031939	-0.0003170444	0.004185339	binocular
7763	88.84025	0.6192327	1.024859	-0.7919842	0.9977605	0.03952991	-0.05395793	0.6192327	-0.03084601	0.9877112	0.1532158	1.024859	0.05935146	-0.1512083	0.9867185	-0.7919842	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.012014	2.053585	7	0.9975992	-752914.8262685	88.7610467225313	0.06277022	-0.01993091	0.997829	0.08203439	0.01183966	0.9965591	0.04350829	-0.05291833	0.9976506	0.1039344	-0.03300142	1.652196	0.03058078	-0.001794194	-0.001852932	-0.03031939	-0.0003170444	0.004185339	binocular
7763	88.84029	0.6192327	1.024859	-0.7919842	0.9977605	0.03952991	-0.05395793	0.6192327	-0.03084601	0.9877112	0.1532158	1.024859	0.05935146	-0.1512083	0.9867185	-0.7919842	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.012014	2.053585	7	0.9440825	-752914.8222605	88.765054722433	0.06500457	-0.01941474	0.9976961	0.08203439	0.01183966	0.9965591	0.04796406	-0.05174024	0.9975081	0.1223241	-0.03653423	1.877442	0.03058078	-0.001794194	-0.001852932	-0.03031939	-0.0003170444	0.004185339	binocular
7763	88.84032	0.6192327	1.024859	-0.7919842	0.9977605	0.03952991	-0.05395793	0.6192327	-0.03084601	0.9877112	0.1532158	1.024859	0.05935146	-0.1512083	0.9867185	-0.7919842	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.012014	2.053585	7	0.9440825	-752914.818268	88.7690472224494	0.06727981	-0.01882197	0.9975566	0.08658241	0.01287259	0.9961615	0.04796406	-0.05174024	0.9975081	0.1110716	-0.03107301	1.646857	0.03058078	-0.001794194	-0.001852932	-0.03031939	-0.0003170444	0.004185339	binocular
7763	88.84035	0.6192327	1.024859	-0.7919842	0.9977605	0.03952991	-0.05395793	0.6192327	-0.03084601	0.9877112	0.1532158	1.024859	0.05935146	-0.1512083	0.9867185	-0.7919842	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.012014	2.053585	7	0.9561046	-752914.814279	88.7730362224393	0.06667877	-0.02047965	0.9975643	0.08658241	0.01287259	0.9961615	0.04675815	-0.05508549	0.9973862	0.1068678	-0.03282328	1.598822	0.03058078	-0.001794194	-0.001852932	-0.03031939	-0.0003170444	0.004185339	binocular
7763	88.84042	0.6192327	1.024859	-0.7919842	0.9977605	0.03952991	-0.05395793	0.6192327	-0.03084601	0.9877112	0.1532158	1.024859	0.05935146	-0.1512083	0.9867185	-0.7919842	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.012014	2.053585	7	0.9561046	-752914.8102355	88.7770797223784	0.06632942	-0.01825978	0.9976307	0.08587345	0.0173356	0.9961552	0.04675815	-0.05508549	0.9973862	0.1086153	-0.02990063	1.633634	0.03058078	-0.001794194	-0.001852932	-0.03031939	-0.0003170444	0.004185339	binocular
7766	88.87386	0.6195854	1.02439	-0.7918758	0.9980343	0.03840309	-0.04952478	0.6195854	-0.03058364	0.9882178	0.1499673	1.02439	0.05470048	-0.1481578	0.9874498	-0.7918758	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.083538	2.018639	7	0.9751799	-752914.806219	88.7810962224612	0.06695523	-0.02036338	0.9975482	0.08587345	0.0173356	0.9961552	0.04799457	-0.0592374	0.9970895	0.1137891	-0.03460718	1.695314	0.03058078	-0.001794194	-0.001852932	-0.03031939	-0.0003170444	0.004185339	binocular
7766	88.87393	0.6195854	1.02439	-0.7918758	0.9980343	0.03840309	-0.04952478	0.6195854	-0.03058364	0.9882178	0.1499673	1.02439	0.05470048	-0.1481578	0.9874498	-0.7918758	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.083538	2.018639	7	1	-752914.8002145	88.7871007224312	0.06737334	-0.02367251	0.997447	0.08587345	0.0173356	0.9961552	0.04880944	-0.06580491	0.996638	0.1178152	-0.04139593	1.744228	0.03058078	-0.001794194	-0.001852932	-0.03031939	-0.0003170444	0.004185339	binocular
